【Kagamine Rin - 4Star】

Character: Kagamine Rin
Category: 4Star
Count: 22

---- Card ID | Released | Card Name | Rarity | Attribute | Skill | Event | Image (Normal) | Image (Trained) ----
661 | 2024-06-10 | Leave It To Us! | 4 | cute | Watching From The Wings | Light Up the Fire | https://storage.sekai.best/sekai-en-assets/character/member/res022_no026/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res022_no026/card_after_training.png
708 | 2024-08-31 | Another Me | 4 | cute | A Subtle Change? | Let SEKAI Hear Your Song! | https://storage.sekai.best/sekai-en-assets/character/member/res022_no027/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res022_no027/card_after_training.png
775 | 2024-10-22 | Share Your Memories | 4 | pure | Like A Big Sister♪ | Stick to Your Faith | https://storage.sekai.best/sekai-en-assets/character/member/res022_no030/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res022_no030/card_after_training.png
856 | 2025-01-23 | Lit By The Screen | 4 | happy | To Cheer Him On! | Backlight, Lens Flare | https://storage.sekai.best/sekai-en-assets/character/member/res022_no034/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res022_no034/card_after_training.png
945 | 2025-06-20 | First Thunder | 4 | pure | Me And My Big Mouth | A Light Drawn Closer | https://storage.sekai.best/sekai-en-assets/character/member/res022_no036/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res022_no036/card_after_training.png
980 | 2025-08-17 | Cheering Front And Center! | 4 | happy | I Love Every Me♪ | With You at SEKAI's Beginnings | https://storage.sekai.best/sekai-en-assets/character/member/res022_no038/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res022_no038/card_after_training.png
1004 | 2025-09-30 | Unfamiliar Versions Of Me | 4 | pure | Their Feelings Toward SEKAI Me | Here on Our Dream Stage | https://storage.sekai.best/sekai-en-assets/character/member/res022_no039/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res022_no039/card_after_training.png
1030 | 2025-11-10 | A Dreamy Mountain Of Grapes | 4 | mysterious | We Get To Pick Grapes In SEKAI?! | As the Leaves Change Once More | https://storage.sekai.best/sekai-en-assets/character/member/res022_no040/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res022_no040/card_after_training.png
1099 | 2026-01-21 | Dressing Up Is Hard | 4 | cool | A Familiar Shade | Show Your Shine | https://storage.sekai.best/sekai-en-assets/character/member/res022_no043/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res022_no043/card_after_training.png
1129 | 2026-02-28 | No Head Pats, Thank You! | 4 | pure | A Heart-Pounding Exchange | Connect Hearts Message | https://storage.sekai.best/sekai-en-assets/character/member/res022_no044/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res022_no044/card_after_training.png
1203 | 2026-07-15 | Bringing The Fun And Games♪ | 4 | cute | Party Planning! | Unsteady, Still Steady Step | https://storage.sekai.best/sekai-en-assets/character/member/res022_no047/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res022_no047/card_after_training.png
1236 | 2026-09-06 | Merry-Go-Round Merriment! | 4 | cute | That's More Like "Me"! | Link the Beats! | https://storage.sekai.best/sekai-en-assets/character/member/res022_no048/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res022_no048/card_after_training.png
