【Tenma Tsukasa - 4Star】

Character: Tenma Tsukasa
Category: 4Star
Count: 24

---- Card ID | Released | Card Name | Rarity | Attribute | Skill | Event | Image (Normal) | Image (Trained) ----
565 | 2023-12-31 | Man Of Festivity | 4 | mysterious | Prosperity! | Happy New Year! Lion Dance Robot's New Year's Show! | https://storage.sekai.best/sekai-en-assets/character/member/res013_no020/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res013_no020/card_after_training.png
606 | 2024-03-11 | In Tearful Eyes, An Immortal Bird | 4 | cute | Watch, Even As It Blinds You | The Phoenix in the Distant Sky | https://storage.sekai.best/sekai-en-assets/character/member/res013_no022/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res013_no022/card_after_training.png
674 | 2024-06-30 | Let's Settle This Now! | 4 | happy | A Star's Craft? | An Unmissable Spirited Affair | https://storage.sekai.best/sekai-en-assets/character/member/res013_no025/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res013_no025/card_after_training.png
764 | 2024-09-30 | We're Classmates?! | 4 | cute | My New Running Shoes! | Hello to a New Day! | https://storage.sekai.best/sekai-en-assets/character/member/res013_no029/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res013_no029/card_after_training.png
791 | 2024-11-22 | A Small Friend With A Big Part | 4 | mysterious | Pushed On By That Memory | Star of Your Own Story | https://storage.sekai.best/sekai-en-assets/character/member/res013_no030/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res013_no030/card_after_training.png
884 | 2025-03-08 | Reaching For Great Heights | 4 | pure | To Reach That Star One Day | With Your Sights on Stardom, Set Sail! | https://storage.sekai.best/sekai-en-assets/character/member/res013_no033/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res013_no033/card_after_training.png
896 | 2025-03-30 | Our Way Home | 4 | happy | Can't Show Little Sis |  | https://storage.sekai.best/sekai-en-assets/character/member/res013_no034/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res013_no034/card_after_training.png
928 | 2025-05-23 | Sprinting For Stardom! | 4 | cute | Historical Drama Discussion | Perspective for Smile | https://storage.sekai.best/sekai-en-assets/character/member/res013_no036/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res013_no036/card_after_training.png
956 | 2025-07-09 | A Moment All Its Own | 4 | pure | Stop Your Running!!! | Halt! Tenma's on the Case | https://storage.sekai.best/sekai-en-assets/character/member/res013_no037/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res013_no037/card_after_training.png
995 | 2025-09-10 | Training With A Buddy! | 4 | happy | SEKAI Water Footrace! | Get Fit & Fly! Muscle Training! | https://storage.sekai.best/sekai-en-assets/character/member/res013_no038/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res013_no038/card_after_training.png
1133 | 2026-03-10 | From One Hero To Another | 4 | mysterious | My Little Partner | You Are My Hero! | https://storage.sekai.best/sekai-en-assets/character/member/res013_no043/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res013_no043/card_after_training.png
1169 | 2026-05-09 | Unwavering Resolve | 4 | mysterious | Making Dreams Come True | Dear My Fellows | https://storage.sekai.best/sekai-en-assets/character/member/res013_no045/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res013_no045/card_after_training.png
1197 | 2026-07-07 | Taking The Stage | 4 | happy | Enjoying The Challenge | Deeper and Deeper | https://storage.sekai.best/sekai-en-assets/character/member/res013_no047/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res013_no047/card_after_training.png
1229 | 2026-08-30 | Sinking Into Despair | 4 | cool | Invigorating Support | Deep Dark for Light | https://storage.sekai.best/sekai-en-assets/character/member/res013_no048/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res013_no048/card_after_training.png
