【Yoisaki Kanade - 4Star】

Character: Yoisaki Kanade
Category: 4Star
Count: 24

---- Card ID | Released | Card Name | Rarity | Attribute | Skill | Event | Image (Normal) | Image (Trained) ----
585 | 2024-01-31 | Thinking Of Who It's For | 4 | cool | What Lights Up The Heart | Memories That Come With The Scent of Candles | https://storage.sekai.best/sekai-en-assets/character/member/res017_no023/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res017_no023/card_after_training.png
612 | 2024-03-21 | Burning Resolve | 4 | pure | Warmth At Your Side | Immiscible Discord | https://storage.sekai.best/sekai-en-assets/character/member/res017_no025/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res017_no025/card_after_training.png
656 | 2024-05-31 | She Who Brings Me Warmth | 4 | pure | Not Alone At The Table | To You, My Caring Companion | https://storage.sekai.best/sekai-en-assets/character/member/res017_no026/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res017_no026/card_after_training.png
678 | 2024-07-11 | I'm Here, My Friend | 4 | mysterious | The Pain Of Waiting | Farewell, My Mask | https://storage.sekai.best/sekai-en-assets/character/member/res017_no027/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res017_no027/card_after_training.png
765 | 2024-09-30 | Ceremony In The Classroom | 4 | cute | Encouraging Song | Hello to a New Day! | https://storage.sekai.best/sekai-en-assets/character/member/res017_no029/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res017_no029/card_after_training.png
785 | 2024-11-08 | Seeing Her In A Child | 4 | pure | Awkward Living Arrangement | Searching for Sunken Shadows | https://storage.sekai.best/sekai-en-assets/character/member/res017_no030/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res017_no030/card_after_training.png
833 | 2024-12-20 | Memory Of A Warm Melody | 4 | happy | Magic Flower Field | The Way I Played That Day | https://storage.sekai.best/sekai-en-assets/character/member/res017_no032/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res017_no032/card_after_training.png
878 | 2025-02-28 | A Cup For You | 4 | happy | What The Tea Party Gave Me | Relaxing Tea Time | https://storage.sekai.best/sekai-en-assets/character/member/res017_no034/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res017_no034/card_after_training.png
949 | 2025-06-30 | Memories Reclaimed | 4 | cute | Even If Fractured |  | https://storage.sekai.best/sekai-en-assets/character/member/res017_no037/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res017_no037/card_after_training.png
974 | 2025-08-09 | Mouthpiece Challenge! | 4 | mysterious | Lucky Hands | Play That Beautiful Sound! | https://storage.sekai.best/sekai-en-assets/character/member/res017_no038/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res017_no038/card_after_training.png
1097 | 2026-01-21 | The Stranger In The Mirror | 4 | cool | Functionality First | Show Your Shine | https://storage.sekai.best/sekai-en-assets/character/member/res017_no042/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res017_no042/card_after_training.png
1139 | 2026-03-20 | Unformed Sound | 4 | cool | Surfacing Feelings | Unreliable Notes | https://storage.sekai.best/sekai-en-assets/character/member/res017_no044/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res017_no044/card_after_training.png
1163 | 2026-04-30 | Vacant Room | 4 | mysterious | Doing What I Can | The Stopped Hand Moves Once More | https://storage.sekai.best/sekai-en-assets/character/member/res017_no045/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res017_no045/card_after_training.png
1185 | 2026-06-09 | Between Classes | 4 | pure | Take A Crack At It | In an Ephemeral Embrace | https://storage.sekai.best/sekai-en-assets/character/member/res017_no046/card_normal.png | https://storage.sekai.best/sekai-en-assets/character/member/res017_no046/card_after_training.png
